x_D_Benzene,x_B_Benzene,Q_C_kW,Q_R_kW
-1.6418219129255984,-0.8515824843389784,1.641922585728147,1.7805198962623656
-2.4078143697707035,-0.8422974628105705,0.40800479992631045,0.35508765464145
0.8367548602939734,1.4163588174122412,0.4230854694639169,0.1810751701873451
0.8133639952536268,1.6842017755232555,0.934090113459736,0.8488637982821013
-2.2807247400600597,-0.8499585930064938,-1.2585866357273798,-1.3388596924150433
-1.3409437121275782,-0.8401400552412255,2.5667775537976065,2.3566151283656085
0.8122358519007054,0.02225429553784843,-0.16210049228287415,-0.10258244442217546
0.8312442468339395,1.4465073456894786,-0.3813203648256698,-0.2769391840408842
-2.1962784011724015,-0.8505927496506512,-0.6785449289010701,-0.603785261795577
0.8166322598093435,2.2502103362071257,-0.38943957506815957,-0.5037103291906236
0.8395975904823141,0.5400055080131702,0.3162380828142124,0.325718032635472
0.7180311899726841,-0.6446645367327357,-0.9845958621605879,-0.7664993936193366
0.8406690920484255,0.6862580588032167,1.0820725516255303,1.1193441491461702
0.8407996299005485,1.472964406713801,0.1312824398147158,0.03513747000056886
0.8222954446809795,-0.4617033376146277,-0.24623549632125316,-0.4720597540515214
-0.6497813103009765,-0.8499054939200092,-0.028758206823495374,0.04416407386134994
-1.6006625365951712,-0.8390708063434439,-1.2072897313053075,-1.3279412719192871
0.6077539712995074,-0.8283753106899806,0.04511840296849915,-0.058921255396154185
0.799055228515216,0.34162953827800885,-1.0612617765630714,-0.923267167908481
0.723731474438689,0.9450945961498544,-1.2634875862930532,-1.1200488147726755
0.6717533283415322,-0.8477332719916895,1.6729351902952956,1.5168814787510705
0.8364160177951248,2.784231749831015,-0.42002093750107333,-0.2880257720183649
0.8303491677668683,0.720243289074031,0.5911856763483233,0.6187243693451604
0.8411367278308599,1.8231644650988863,0.39661739346285313,0.31252060739390747
-1.3805629737614904,-0.846808375579529,1.159952428416087,1.2618456859922558
0.8092487787170354,0.9482707574498842,-1.1734744362919842,-1.1644809055520244
-0.7700368679539686,-0.851155504992497,0.7801087194865253,0.8244748298669796
-0.7980329352581393,-0.8515380871149436,1.6882220231662879,1.6453086860956794
0.38706216907581364,-0.8354399105515266,0.11657831279951338,-0.0872118270163403
0.014515468924989077,-0.83538689234127,-0.9720644831259592,-0.6991833154667453
0.2675890953680845,-0.8290276506475964,1.6880683701800703,1.5306590355906216
-0.28830162384569635,-0.8495368944016128,0.0708019159964543,0.23491120581025873
-1.6659930207101044,-0.7372286302928961,1.2212449103151486,1.1684644068246335
